ano,sigla_uf,id_municipio,nome,nome_regiao,populacao,pib_per_capita
2019,BA,2906006,Campo Formoso,Nordeste,71206,13388.27
2020,BA,2906006,Campo Formoso,Nordeste,71487,18426.65
2021,BA,2906006,Campo Formoso,Nordeste,71754,28885.32
2017,BA,2901353,Andorinha,Nordeste,15490,12302.58
2018,BA,2901353,Andorinha,Nordeste,14690,13040.84
2019,BA,2901353,Andorinha,Nordeste,14595,12568.0
2020,BA,2901353,Andorinha,Nordeste,14503,14012.27
2021,BA,2901353,Andorinha,Nordeste,14416,15500.28
2017,BA,2917706,Jaguarari,Nordeste,34499,16422.27
2018,BA,2917706,Jaguarari,Nordeste,33385,19284.92
2019,BA,2917706,Jaguarari,Nordeste,33570,23139.29
2020,BA,2917706,Jaguarari,Nordeste,33746,21621.35
2021,BA,2917706,Jaguarari,Nordeste,33915,35329.65
2017,BA,2917003,Itiúba,Nordeste,37567,6923.87
2018,BA,2917003,Itiúba,Nordeste,36063,7201.95
2019,BA,2917003,Itiúba,Nordeste,36089,7890.85
2020,BA,2917003,Itiúba,Nordeste,36116,9037.55
2021,BA,2917003,Itiúba,Nordeste,36140,9731.99
2017,BA,2910859,Filadélfia,Nordeste,17176,7007.51
2018,BA,2910859,Filadélfia,Nordeste,16410,7285.74
2019,BA,2910859,Filadélfia,Nordeste,16377,7727.3
2020,BA,2910859,Filadélfia,Nordeste,16345,7982.01
2021,BA,2910859,Filadélfia,Nordeste,16314,8543.03
2017,BA,2932457,Umburanas,Nordeste,19522,6044.31
2018,BA,2932457,Umburanas,Nordeste,19034,7617.95
2019,BA,2932457,Umburanas,Nordeste,19222,7479.55
2020,BA,2932457,Umburanas,Nordeste,19402,8174.31
2021,BA,2932457,Umburanas,Nordeste,19573,13434.88
2017,BA,2907608,Central,Nordeste,17969,9998.33
2018,BA,2907608,Central,Nordeste,17252,9059.07
2019,BA,2907608,Central,Nordeste,17266,9673.64
2020,BA,2907608,Central,Nordeste,17280,8631.6
2021,BA,2907608,Central,Nordeste,17293,8935.7
2017,BA,2918357,João Dourado,Nordeste,25646,8144.93
2018,BA,2918357,João Dourado,Nordeste,24964,8409.31
2019,BA,2918357,João Dourado,Nordeste,25188,9312.01
2020,BA,2918357,João Dourado,Nordeste,25402,10342.61
2021,BA,2918357,João Dourado,Nordeste,25606,11604.43
2017,BA,2919157,Lapão,Nordeste,28244,6790.22
2018,BA,2919157,Lapão,Nordeste,27170,7622.52
2019,BA,2919157,Lapão,Nordeste,27223,9199.72
2020,BA,2919157,Lapão,Nordeste,27274,10029.63
2021,BA,2919157,Lapão,Nordeste,27323,11066.54
2017,BA,2913101,Ibititá,Nordeste,17948,6531.65
2018,BA,2913101,Ibititá,Nordeste,17150,6948.4
2019,BA,2913101,Ibititá,Nordeste,17113,7487.99
2020,BA,2913101,Ibititá,Nordeste,17080,8393.33
2021,BA,2913101,Ibititá,Nordeste,17048,9120.25
2017,BA,2903003,Barra do Mendes,Nordeste,14560,6473.21
2018,BA,2903003,Barra do Mendes,Nordeste,13900,6805.54
2019,BA,2903003,Barra do Mendes,Nordeste,13865,7059.65
2020,BA,2903003,Barra do Mendes,Nordeste,13833,7435.77
2021,BA,2903003,Barra do Mendes,Nordeste,13128,8829.22
2017,BA,2932408,Uibaí,Nordeste,14474,6207.68
2018,BA,2932408,Uibaí,Nordeste,13884,6402.41
2019,BA,2932408,Uibaí,Nordeste,13887,6952.62
2020,BA,2932408,Uibaí,Nordeste,13891,7619.83
2021,BA,2932408,Uibaí,Nordeste,13894,12659.64
2017,BA,2922052,Mulungu do Morro,Nordeste,11988,7660.24
2018,BA,2922052,Mulungu do Morro,Nordeste,11114,34601.76
2019,BA,2922052,Mulungu do Morro,Nordeste,10889,9087.43
2020,BA,2922052,Mulungu do Morro,Nordeste,10673,10501.83
2021,BA,2922052,Mulungu do Morro,Nordeste,10469,20336.42
2017,BA,2903235,Barro Alto,Nordeste,15217,5562.13
2018,BA,2903235,Barro Alto,Nordeste,14802,6202.74
2019,BA,2903235,Barro Alto,Nordeste,14931,6690.71
2020,BA,2903235,Barro Alto,Nordeste,15054,7088.81
2021,BA,2903235,Barro Alto,Nordeste,15171,7440.78
2017,BA,2906204,Canarana,Nordeste,26862,6818.63
2018,BA,2906204,Canarana,Nordeste,26020,7439.55
2019,BA,2906204,Canarana,Nordeste,26176,7932.76
2020,BA,2906204,Canarana,Nordeste,26325,8610.6
2021,BA,2906204,Canarana,Nordeste,26468,9778.68
2017,BA,2901155,América Dourada,Nordeste,16798,6622.1
2018,BA,2901155,América Dourada,Nordeste,16097,7164.01
2019,BA,2901155,América Dourada,Nordeste,16094,8280.85
2020,BA,2901155,América Dourada,Nordeste,16090,9207.77
2021,BA,2901155,América Dourada,Nordeste,16086,10440.51
2017,BA,2905305,Cafarnaum,Nordeste,19006,8390.3
2018,BA,2905305,Cafarnaum,Nordeste,18356,8766.83
2019,BA,2905305,Cafarnaum,Nordeste,18437,11071.22
2020,BA,2905305,Cafarnaum,Nordeste,18513,10403.01
2021,BA,2905305,Cafarnaum,Nordeste,18585,11697.44
2017,BA,2914604,Irecê,Nordeste,74483,14537.77
2018,BA,2914604,Irecê,Nordeste,72386,16749.23
2019,BA,2914604,Irecê,Nordeste,72967,18460.4
2020,BA,2914604,Irecê,Nordeste,73524,19165.5
2021,BA,2914604,Irecê,Nordeste,74050,20694.31
2017,BA,2912400,Ibipeba,Nordeste,18678,6609.86
2018,BA,2912400,Ibipeba,Nordeste,18097,7404.71
2019,BA,2912400,Ibipeba,Nordeste,18211,7564.99
2020,BA,2912400,Ibipeba,Nordeste,18319,8726.24
2021,BA,2912400,Ibipeba,Nordeste,18421,9651.65
2017,BA,2929255,São Gabriel,Nordeste,19613,5591.55
2018,BA,2929255,São Gabriel,Nordeste,18798,6150.71
2019,BA,2929255,São Gabriel,Nordeste,18793,6750.33
2020,BA,2929255,São Gabriel,Nordeste,18789,7274.63
2021,BA,2929255,São Gabriel,Nordeste,18785,8139.74
2017,BA,2925600,Presidente Dutra,Nordeste,15734,6429.96
2018,BA,2925600,Presidente Dutra,Nordeste,15121,6664.7
2019,BA,2925600,Presidente Dutra,Nordeste,15142,7172.7
2020,BA,2925600,Presidente Dutra,Nordeste,15160,7875.73
2021,BA,2925600,Presidente Dutra,Nordeste,15180,8707.31
2017,BA,2918506,Jussara,Nordeste,16006,6124.33
2018,BA,2918506,Jussara,Nordeste,15307,6837.0
2019,BA,2918506,Jussara,Nordeste,15284,7088.65
2020,BA,2918506,Jussara,Nordeste,15262,7367.25
2021,BA,2918506,Jussara,Nordeste,15241,7456.07
2017,BA,2911303,Gentio do Ouro,Nordeste,11639,12328.12
2018,BA,2911303,Gentio do Ouro,Nordeste,11206,13009.99
2019,BA,2911303,Gentio do Ouro,Nordeste,11233,12455.71
2020,BA,2911303,Gentio do Ouro,Nordeste,11259,10573.14
2021,BA,2911303,Gentio do Ouro,Nordeste,11284,11827.28
2017,BA,2930808,Souto Soares,Nordeste,17503,5897.33
2018,BA,2930808,Souto Soares,Nordeste,16905,6875.3
2019,BA,2930808,Souto Soares,Nordeste,16979,7398.43
2020,BA,2930808,Souto Soares,Nordeste,17050,7704.69
2021,BA,2930808,Souto Soares,Nordeste,17118,7944.5
2017,BA,2914406,Iraquara,Nordeste,25536,14640.74
2018,BA,2914406,Iraquara,Nordeste,24942,16176.57
2019,BA,2914406,Iraquara,Nordeste,25216,18731.36
2020,BA,2914406,Iraquara,Nordeste,25478,22666.18
2021,BA,2914406,Iraquara,Nordeste,25728,34878.96
2017,BA,2921708,Morro do Chapéu,Nordeste,36856,10437.13
2018,BA,2921708,Morro do Chapéu,Nordeste,35383,10684.06
2019,BA,2921708,Morro do Chapéu,Nordeste,35413,20472.17
2020,BA,2921708,Morro do Chapéu,Nordeste,35440,12810.86
2021,BA,2921708,Morro do Chapéu,Nordeste,35466,17648.85
2017,BA,2925253,Ponto Novo,Nordeste,15830,7104.04
2018,BA,2925253,Ponto Novo,Nordeste,15012,7542.5
2019,BA,2925253,Ponto Novo,Nordeste,14914,7676.21
2020,BA,2925253,Ponto Novo,Nordeste,14819,8393.75
2021,BA,2925253,Ponto Novo,Nordeste,14729,9683.62
2017,BA,2924801,Piritiba,Nordeste,25211,5839.67
2018,BA,2924801,Piritiba,Nordeste,24538,6211.63
2019,BA,2924801,Piritiba,Nordeste,24755,6376.69
2020,BA,2924801,Piritiba,Nordeste,24964,6824.03
2021,BA,2924801,Piritiba,Nordeste,25162,7467.77
2017,BA,2923357,Ourolândia,Nordeste,18025,8211.54
2018,BA,2923357,Ourolândia,Nordeste,17389,8911.15
2019,BA,2923357,Ourolândia,Nordeste,17451,18382.96
2020,BA,2923357,Ourolândia,Nordeste,17511,14048.31
2021,BA,2923357,Ourolândia,Nordeste,17567,15949.51
2017,BA,2906873,Capim Grosso,Nordeste,31392,12666.51
2018,BA,2906873,Capim Grosso,Nordeste,30451,14042.43
2019,BA,2906873,Capim Grosso,Nordeste,30662,13869.48
2020,BA,2906873,Capim Grosso,Nordeste,30862,16126.66
2021,BA,2906873,Capim Grosso,Nordeste,31055,18670.36
2017,BA,2929800,Saúde,Nordeste,13385,5951.96
2018,BA,2929800,Saúde,Nordeste,12883,6533.73
2019,BA,2929800,Saúde,Nordeste,12913,6895.61
2020,BA,2929800,Saúde,Nordeste,12943,7418.84
2021,BA,2929800,Saúde,Nordeste,12971,7948.35
2017,BA,2921203,Miguel Calmon,Nordeste,27520,7880.85
2018,BA,2921203,Miguel Calmon,Nordeste,26159,8291.1
2019,BA,2921203,Miguel Calmon,Nordeste,26023,8495.1
2020,BA,2921203,Miguel Calmon,Nordeste,25894,9510.97
2021,BA,2921203,Miguel Calmon,Nordeste,25771,10599.55
2017,BA,2921401,Mirangaba,Nordeste,18729,5743.98
2018,BA,2921401,Mirangaba,Nordeste,18195,6388.95
2019,BA,2921401,Mirangaba,Nordeste,18338,6935.22
2020,BA,2921401,Mirangaba,Nordeste,18474,7191.67
2021,BA,2921401,Mirangaba,Nordeste,18603,7602.38
2017,BA,2933109,Várzea do Poço,Nordeste,9449,8004.23
2018,BA,2933109,Várzea do Poço,Nordeste,9130,9045.89
2019,BA,2933109,Várzea do Poço,Nordeste,9170,9929.99
2020,BA,2933109,Várzea do Poço,Nordeste,9210,10654.94
2021,BA,2933109,Várzea do Poço,Nordeste,9247,12564.83
2017,BA,2929370,São José do Jacuípe,Nordeste,10784,7434.25
2018,BA,2929370,São José do Jacuípe,Nordeste,10417,8365.75
2019,BA,2929370,São José do Jacuípe,Nordeste,10462,8475.82
2020,BA,2929370,São José do Jacuípe,Nordeste,10505,9432.84
2021,BA,2929370,São José do Jacuípe,Nordeste,10546,12014.79
2017,BA,2925931,Quixabeira,Nordeste,9411,6417.38
2018,BA,2925931,Quixabeira,Nordeste,8990,6819.58
2019,BA,2925931,Quixabeira,Nordeste,8972,7246.99
2020,BA,2925931,Quixabeira,Nordeste,8956,7687.36
2021,BA,2925931,Quixabeira,Nordeste,8939,8623.22
2017,BA,2917508,Jacobina,Nordeste,83635,15233.2
2018,BA,2917508,Jacobina,Nordeste,80394,17236.63
2019,BA,2917508,Jacobina,Nordeste,80518,17467.26
2020,BA,2917508,Jacobina,Nordeste,80635,20831.3
2021,BA,2917508,Jacobina,Nordeste,80749,23131.75
2017,BA,2905107,Caém,Nordeste,10058,7050.21
2018,BA,2905107,Caém,Nordeste,9372,7885.62
2019,BA,2905107,Caém,Nordeste,9213,8688.48
2020,BA,2905107,Caém,Nordeste,9058,9999.34
2021,BA,2905107,Caém,Nordeste,8912,10356.15
2017,BA,2905503,Caldeirão Grande,Nordeste,13713,6912.13
2018,BA,2905503,Caldeirão Grande,Nordeste,13260,6863.12
2019,BA,2905503,Caldeirão Grande,Nordeste,13327,7267.58
2020,BA,2905503,Caldeirão Grande,Nordeste,13391,7025.61
2021,BA,2905503,Caldeirão Grande,Nordeste,13452,7581.18
2017,BA,2933158,Várzea Nova,Nordeste,13454,8890.89
2018,BA,2933158,Várzea Nova,Nordeste,12772,8304.73
2019,BA,2933158,Várzea Nova,Nordeste,12697,15621.8
2020,BA,2933158,Várzea Nova,Nordeste,12625,16486.97
2021,BA,2933158,Várzea Nova,Nordeste,12556,18469.89
2017,BA,2930600,Serrolândia,Nordeste,13832,6533.04
2018,BA,2930600,Serrolândia,Nordeste,13347,6977.22
2019,BA,2930600,Serrolândia,Nordeste,13397,7328.28
2020,BA,2930600,Serrolândia,Nordeste,13446,7950.17
2021,BA,2930600,Serrolândia,Nordeste,13490,8781.76
2017,BA,2902609,Baixa Grande,Nordeste,21403,6602.44
2018,BA,2902609,Baixa Grande,Nordeste,20488,7776.65
2019,BA,2902609,Baixa Grande,Nordeste,20468,7660.84
2020,BA,2902609,Baixa Grande,Nordeste,20449,8161.67
2021,BA,2902609,Baixa Grande,Nordeste,20431,9527.53
2017,BA,2919603,Macajuba,Nordeste,11879,6108.43
2018,BA,2919603,Macajuba,Nordeste,11364,6457.23
2019,BA,2919603,Macajuba,Nordeste,11348,6811.42
2020,BA,2919603,Macajuba,Nordeste,11332,7961.26
2021,BA,2919603,Macajuba,Nordeste,11318,8021.65
2017,BA,2920106,Mairi,Nordeste,19695,6857.02
2018,BA,2920106,Mairi,Nordeste,18753,7022.29
2019,BA,2920106,Mairi,Nordeste,18676,6899.93
2020,BA,2920106,Mairi,Nordeste,18602,7902.7
2021,BA,2920106,Mairi,Nordeste,18535,8568.28
2017,BA,2933059,Várzea da Roça,Nordeste,14662,6122.08
2018,BA,2933059,Várzea da Roça,Nordeste,14087,6423.72
2019,BA,2933059,Várzea da Roça,Nordeste,14104,6768.86
2020,BA,2933059,Várzea da Roça,Nordeste,14121,7468.95
2021,BA,2933059,Várzea da Roça,Nordeste,14135,7937.81
2017,BA,2922102,Mundo Novo,Nordeste,27364,5773.1
2018,BA,2922102,Mundo Novo,Nordeste,26575,6061.9
2019,BA,2922102,Mundo Novo,Nordeste,26776,6394.31
2020,BA,2922102,Mundo Novo,Nordeste,26970,6788.58
2021,BA,2922102,Mundo Novo,Nordeste,27153,7337.42
2017,BA,2931301,Tapiramutá,Nordeste,17845,6071.67
2018,BA,2931301,Tapiramutá,Nordeste,17046,6432.77
2019,BA,2931301,Tapiramutá,Nordeste,17010,6548.38
2020,BA,2931301,Tapiramutá,Nordeste,16974,7293.68
2021,BA,2931301,Tapiramutá,Nordeste,16939,8789.95
2017,BA,2914703,Itaberaba,Nordeste,66806,12987.89
2018,BA,2914703,Itaberaba,Nordeste,64325,14007.17
2019,BA,2914703,Itaberaba,Nordeste,64489,13861.25
2020,BA,2914703,Itaberaba,Nordeste,64646,13916.21
2021,BA,2914703,Itaberaba,Nordeste,64795,15384.75
2017,BA,2927200,Ruy Barbosa,Nordeste,32009,9472.27
2018,BA,2927200,Ruy Barbosa,Nordeste,30767,9766.96
2019,BA,2927200,Ruy Barbosa,Nordeste,30814,10201.27
2020,BA,2927200,Ruy Barbosa,Nordeste,30857,10000.45
2021,BA,2927200,Ruy Barbosa,Nordeste,30900,12712.33
2017,BA,2912608,Ibiquera,Nordeste,4214,6420.27
2018,BA,2912608,Ibiquera,Nordeste,4043,6851.35
2019,BA,2912608,Ibiquera,Nordeste,4044,7335.56
2020,BA,2912608,Ibiquera,Nordeste,4046,8496.54
2021,BA,2912608,Ibiquera,Nordeste,4047,9225.11
2017,BA,2919009,Lajedinho,Nordeste,4017,15109.29
2018,BA,2919009,Lajedinho,Nordeste,3808,17003.15
2019,BA,2919009,Lajedinho,Nordeste,3783,16705.79
2020,BA,2919009,Lajedinho,Nordeste,3758,15526.34
2021,BA,2919009,Lajedinho,Nordeste,3735,16301.47
2017,BA,2911907,Iaçu,Nordeste,25884,7764.41
2018,BA,2911907,Iaçu,Nordeste,24496,8243.06
2019,BA,2911907,Iaçu,Nordeste,24305,8715.0
2020,BA,2911907,Iaçu,Nordeste,24121,9457.78
2021,BA,2911907,Iaçu,Nordeste,23950,9901.88
2017,BA,2903805,Boa Vista do Tupim,Nordeste,19502,6070.1
2018,BA,2903805,Boa Vista do Tupim,Nordeste,18622,6535.98
2019,BA,2903805,Boa Vista do Tupim,Nordeste,18576,6979.22
2020,BA,2903805,Boa Vista do Tupim,Nordeste,18531,7613.84
2021,BA,2903805,Boa Vista do Tupim,Nordeste,18491,8399.6
2017,BA,2924108,Pedrão,Nordeste,7527,5320.71
2018,BA,2924108,Pedrão,Nordeste,7298,5553.3
2019,BA,2924108,Pedrão,Nordeste,7347,5977.13
2020,BA,2924108,Pedrão,Nordeste,7394,6631.05
2021,BA,2924108,Pedrão,Nordeste,7438,7028.1
2017,BA,2931400,Teodoro Sampaio,Nordeste,7936,15790.32
2018,BA,2931400,Teodoro Sampaio,Nordeste,7493,9596.29
2019,BA,2931400,Teodoro Sampaio,Nordeste,7425,10712.73
2020,BA,2931400,Teodoro Sampaio,Nordeste,7359,11973.77
2021,BA,2931400,Teodoro Sampaio,Nordeste,7296,24308.53
2017,BA,2910305,Elísio Medrado,Nordeste,8461,6515.9
2018,BA,2910305,Elísio Medrado,Nordeste,8119,7103.95
2019,BA,2910305,Elísio Medrado,Nordeste,8122,7779.36
2020,BA,2910305,Elísio Medrado,Nordeste,8126,8656.53
2021,BA,2910305,Elísio Medrado,Nordeste,8129,9439.41
2017,BA,2916856,Itatim,Nordeste,14957,20932.87
2018,BA,2916856,Itatim,Nordeste,14432,23171.63
2019,BA,2916856,Itatim,Nordeste,14487,25331.12
2020,BA,2916856,Itatim,Nordeste,14539,23778.18
2021,BA,2916856,Itatim,Nordeste,14588,29483.14
2017,BA,2928505,Santa Teresinha,Nordeste,10682,6529.58
2018,BA,2928505,Santa Teresinha,Nordeste,10345,7105.27
2019,BA,2928505,Santa Teresinha,Nordeste,10405,7443.73
2020,BA,2928505,Santa Teresinha,Nordeste,10464,7949.73
2021,BA,2928505,Santa Teresinha,Nordeste,10520,9640.49
2017,BA,2914505,Irará,Nordeste,29879,8122.69
2018,BA,2914505,Irará,Nordeste,28892,8737.33
2019,BA,2914505,Irará,Nordeste,29034,9034.92
2020,BA,2914505,Irará,Nordeste,29173,9568.4
2021,BA,2914505,Irará,Nordeste,29305,9764.1
2017,BA,2927507,Santa Bárbara,Nordeste,21415,7776.61
2018,BA,2927507,Santa Bárbara,Nordeste,20694,8144.24
2019,BA,2927507,Santa Bárbara,Nordeste,20791,8020.39
2020,BA,2927507,Santa Bárbara,Nordeste,20883,7866.83
2021,BA,2927507,Santa Bárbara,Nordeste,20971,8610.75
2017,BA,2928307,Santanópolis,Nordeste,9263,5447.16
2018,BA,2928307,Santanópolis,Nordeste,8920,5687.11
2019,BA,2928307,Santanópolis,Nordeste,8943,6658.62
2020,BA,2928307,Santanópolis,Nordeste,8966,7245.04
2021,BA,2928307,Santanópolis,Nordeste,8987,7662.29
2017,BA,2908507,Conceição do Jacuípe,Nordeste,33876,67364.56
2018,BA,2908507,Conceição do Jacuípe,Nordeste,32909,68298.09
2019,BA,2908507,Conceição do Jacuípe,Nordeste,33153,76086.33
2020,BA,2908507,Conceição do Jacuípe,Nordeste,33398,70105.67
2021,BA,2908507,Conceição do Jacuípe,Nordeste,33631,82100.68
2017,BA,2908200,Conceição da Feira,Nordeste,23024,10548.86
2018,BA,2908200,Conceição da Feira,Nordeste,22392,12003.53
2019,BA,2908200,Conceição da Feira,Nordeste,22581,13126.08
2020,BA,2908200,Conceição da Feira,Nordeste,22762,13852.25
2021,BA,2908200,Conceição da Feira,Nordeste,22933,16397.99
2017,BA,2901502,Anguera,Nordeste,11481,5745.06
2018,BA,2901502,Anguera,Nordeste,11142,6673.04
2019,BA,2901502,Anguera,Nordeste,11221,7539.35
2020,BA,2901502,Anguera,Nordeste,11297,6936.62
2021,BA,2901502,Anguera,Nordeste,11369,6927.43
2017,BA,2914000,Ipirá,Nordeste,62631,10407.43
2018,BA,2914000,Ipirá,Nordeste,59763,11094.52
2019,BA,2914000,Ipirá,Nordeste,59595,10555.73
2020,BA,2914000,Ipirá,Nordeste,59435,9786.29
2021,BA,2914000,Ipirá,Nordeste,59281,11216.33
2017,BA,2924652,Pintadas,Nordeste,11012,7130.58
2018,BA,2924652,Pintadas,Nordeste,10482,8194.62
2019,BA,2924652,Pintadas,Nordeste,10437,8556.58
2020,BA,2924652,Pintadas,Nordeste,10394,9291.42
2021,BA,2924652,Pintadas,Nordeste,10353,10561.19
2017,BA,2925956,Rafael Jambeiro,Nordeste,23562,10389.31
2018,BA,2925956,Rafael Jambeiro,Nordeste,22610,13463.33
2019,BA,2925956,Rafael Jambeiro,Nordeste,22621,15695.24
2020,BA,2925956,Rafael Jambeiro,Nordeste,22633,14970.44
2021,BA,2925956,Rafael Jambeiro,Nordeste,22643,17496.89
2017,BA,2928802,Santo Estêvão,Nordeste,53898,13467.44
2018,BA,2928802,Santo Estêvão,Nordeste,52413,13961.4
2019,BA,2928802,Santo Estêvão,Nordeste,52850,14283.12
2020,BA,2928802,Santo Estêvão,Nordeste,53269,13957.5
2021,BA,2928802,Santo Estêvão,Nordeste,53666,17032.59
2017,BA,2901700,Antônio Cardoso,Nordeste,12208,8631.47
2018,BA,2901700,Antônio Cardoso,Nordeste,11691,9395.86
2019,BA,2901700,Antônio Cardoso,Nordeste,11683,9481.64
2020,BA,2901700,Antônio Cardoso,Nordeste,11677,9420.23
2021,BA,2901700,Antônio Cardoso,Nordeste,11670,10644.22
2017,BA,2930402,Serra Preta,Nordeste,16036,6668.18
2018,BA,2930402,Serra Preta,Nordeste,15064,7516.73
2019,BA,2930402,Serra Preta,Nordeste,14878,7634.29
2020,BA,2930402,Serra Preta,Nordeste,14699,8430.64
2021,BA,2930402,Serra Preta,Nordeste,14531,9506.23
2017,BA,2913804,Ipecaetá,Nordeste,15499,5011.81
2018,BA,2913804,Ipecaetá,Nordeste,14625,5475.08
2019,BA,2913804,Ipecaetá,Nordeste,14487,6115.97
2020,BA,2913804,Ipecaetá,Nordeste,14354,6850.36
2021,BA,2913804,Ipecaetá,Nordeste,14229,7390.05
2017,BA,2910800,Feira de Santana,Nordeste,627477,21819.42
2018,BA,2910800,Feira de Santana,Nordeste,609913,24077.64
2019,BA,2910800,Feira de Santana,Nordeste,614872,24259.45
2020,BA,2910800,Feira de Santana,Nordeste,619609,24463.37
2021,BA,2910800,Feira de Santana,Nordeste,624107,27691.08
2017,BA,2929305,São Gonçalo dos Campos,Nordeste,38018,22236.68
2018,BA,2929305,São Gonçalo dos Campos,Nordeste,37139,27511.83
2019,BA,2929305,São Gonçalo dos Campos,Nordeste,37550,26684.15
2020,BA,2929305,São Gonçalo dos Campos,Nordeste,37942,26099.6
2021,BA,2929305,São Gonçalo dos Campos,Nordeste,38315,30154.12
2017,BA,2900405,Água Fria,Nordeste,17508,7792.44
2018,BA,2900405,Água Fria,Nordeste,16901,6525.53
2019,BA,2900405,Água Fria,Nordeste,16970,7643.67
2020,BA,2900405,Água Fria,Nordeste,17033,8402.75
2021,BA,2900405,Água Fria,Nordeste,17096,9269.3
2017,BA,2923308,Ouriçangas,Nordeste,8916,5763.57
2018,BA,2923308,Ouriçangas,Nordeste,8557,6485.33
2019,BA,2923308,Ouriçangas,Nordeste,8564,7030.83
2020,BA,2923308,Ouriçangas,Nordeste,8570,7668.96
2021,BA,2923308,Ouriçangas,Nordeste,8575,9404.55
2017,BA,2931103,Tanquinho,Nordeste,8232,6379.37
2018,BA,2931103,Tanquinho,Nordeste,7909,6797.57
2019,BA,2931103,Tanquinho,Nordeste,7918,7193.48
2020,BA,2931103,Tanquinho,Nordeste,7928,7333.0
2021,BA,2931103,Tanquinho,Nordeste,7936,8402.97
2017,BA,2908903,Coração de Maria,Nordeste,23896,7460.75
2018,BA,2908903,Coração de Maria,Nordeste,22719,7578.85
2019,BA,2908903,Coração de Maria,Nordeste,22605,8867.95
2020,BA,2908903,Coração de Maria,Nordeste,22495,9088.69
2021,BA,2908903,Coração de Maria,Nordeste,22391,10109.69
2017,BA,2927606,Santa Brígida,Nordeste,14976,6689.5
2018,BA,2927606,Santa Brígida,Nordeste,14088,6984.17
2019,BA,2927606,Santa Brígida,Nordeste,14213,7363.54
2020,BA,2927606,Santa Brígida,Nordeste,14063,8523.15
2021,BA,2927606,Santa Brígida,Nordeste,13917,8574.41
2017,BA,2930766,Sítio do Quinto,Nordeste,11283,6967.56
2018,BA,2930766,Sítio do Quinto,Nordeste,10316,7428.46
2019,BA,2930766,Sítio do Quinto,Nordeste,9986,8186.26
2020,BA,2930766,Sítio do Quinto,Nordeste,9701,11325.53
2021,BA,2930766,Sítio do Quinto,Nordeste,9431,10956.53
2017,BA,2909208,Coronel João Sá,Nordeste,16814,7805.94
2018,BA,2909208,Coronel João Sá,Nordeste,15801,8314.28
2019,BA,2909208,Coronel João Sá,Nordeste,15895,9264.42
2020,BA,2909208,Coronel João Sá,Nordeste,15717,11037.79
2021,BA,2909208,Coronel João Sá,Nordeste,15549,11271.21
2017,BA,2918100,Jeremoabo,Nordeste,41605,8041.87
2018,BA,2918100,Jeremoabo,Nordeste,40232,8082.97
2019,BA,2918100,Jeremoabo,Nordeste,40463,9123.22
2020,BA,2918100,Jeremoabo,Nordeste,40651,10373.99
2021,BA,2918100,Jeremoabo,Nordeste,40832,12278.09
2017,BA,2924207,Pedro Alexandre,Nordeste,18209,5536.55
2018,BA,2924207,Pedro Alexandre,Nordeste,17486,5637.25
2019,BA,2924207,Pedro Alexandre,Nordeste,16667,6119.04
2020,BA,2924207,Pedro Alexandre,Nordeste,16682,8465.95
2021,BA,2924207,Pedro Alexandre,Nordeste,16698,7145.35
2017,BA,2932002,Uauá,Nordeste,25773,6983.55
2018,BA,2932002,Uauá,Nordeste,24486,7919.91
2019,BA,2932002,Uauá,Nordeste,24240,8451.65
2020,BA,2932002,Uauá,Nordeste,24113,9376.31
2021,BA,2932002,Uauá,Nordeste,23991,9798.34
2017,BA,2931905,Tucano,Nordeste,52540,8462.31
2018,BA,2931905,Tucano,Nordeste,50568,8929.18
2019,BA,2931905,Tucano,Nordeste,50687,9472.43
2020,BA,2931905,Tucano,Nordeste,50798,9973.27
2021,BA,2931905,Tucano,Nordeste,50903,10705.97
2017,BA,2925907,Quijingue,Nordeste,28632,6497.87
2018,BA,2925907,Quijingue,Nordeste,27533,6488.4
2019,BA,2925907,Quijingue,Nordeste,27580,8842.17
2020,BA,2925907,Quijingue,Nordeste,27626,7624.81
2021,BA,2925907,Quijingue,Nordeste,27672,8232.08
2017,BA,2906808,Cansanção,Nordeste,36191,7019.4
2018,BA,2906808,Cansanção,Nordeste,34784,7471.77
2019,BA,2906808,Cansanção,Nordeste,34834,8171.7
2020,BA,2906808,Cansanção,Nordeste,34882,8880.71
2021,BA,2906808,Cansanção,Nordeste,34929,10100.52
2017,BA,2906824,Canudos,Nordeste,17316,7488.97
2018,BA,2906824,Canudos,Nordeste,16752,7610.02
2019,BA,2906824,Canudos,Nordeste,16668,7922.31
2020,BA,2906824,Canudos,Nordeste,16753,8537.22
2021,BA,2906824,Canudos,Nordeste,16832,9098.8
2017,BA,2910701,Euclides da Cunha,Nordeste,61924,8624.54
2018,BA,2910701,Euclides da Cunha,Nordeste,59842,9237.86
2019,BA,2910701,Euclides da Cunha,Nordeste,60585,10659.29
2020,BA,2910701,Euclides da Cunha,Nordeste,60858,12988.58
2021,BA,2910701,Euclides da Cunha,Nordeste,61112,13015.69
2017,BA,2921500,Monte Santo,Nordeste,51953,6278.37
2018,BA,2921500,Monte Santo,Nordeste,49565,6872.15
2019,BA,2921500,Monte Santo,Nordeste,49418,7970.07
2020,BA,2921500,Monte Santo,Nordeste,49278,9138.42
2021,BA,2921500,Monte Santo,Nordeste,49145,9360.71
2017,BA,2925808,Queimadas,Nordeste,26552,7770.98
